SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
C[C@@H]([4*][8*]C[C@@H](C[4*]C(C#N)N(C[3*]C(=O)NNC(=O)/C=C/CCl)C1CC1)CCCC=C[5*]CCCC(=O)NCCN)c1ccccc1,-2.238556640146922,613.2470000000004,4.0,6.0,5.305180000000004,140.35,6.08046725839606,6.769321292111108,0.08327622435816151,0.44258469928250094,0.40722083587581964
N#Cc1ccc(C(=O)[1*][10*]N2CCN(C(=O)N[15*]C3C[C@H]4C=C[C@@H](C3)O4)C2)cc1C1CC1,-2.3033957214210714,392.4590000000002,1.0,5.0,2.7664800000000014,85.67,6.265272899130776,6.768826948927744,0.11573967689997317,0.44246274656109813,0.3941046942478409
CC(C[3*]O[C@@H]1CCC[C@H]1CCC[5*]N1CC(S(C)(=O)=O)C1)(CN[5*][1*]C(=O)COCC(=O)O)[C@H]1CC=CCC1,-2.3320407215639944,528.7120000000002,2.0,8.0,3.097300000000001,122.24000000000002,6.188682651974816,6.767257000046294,0.3577608977988344,0.4420754917727701,0.30911697513240094
Cc1cc(C[4*]CCc2cc(N[5*][7*]NCC(=O)C3(C)CC3)ncc2C)n[nH]1,-2.1276235916215374,341.45900000000006,3.0,5.0,2.953240000000001,82.69999999999999,4.789842403474736,6.765814561756516,0.13570715761443736,0.44171975172411565,0.3856647533684975
Cc1ccnc(O)c1C(=O)[10*][1*]C(=O)C(=O)N(C)CCN[5*][1*]C(=O)C[C@H]([15*][16*]c1cc(O)cc(C(N)=O)c1)CC#N,-2.0297144851501523,495.49200000000025,4.0,10.0,-0.2706999999999993,203.78,5.793566809660481,6.762400324855774,0.1166865208323155,0.44087795757286075,0.3923214683817746
O=C(O)C[C@H]1CC[C@@H]1[6*]NC[C@@H]1CCCN(C[3*][1*]C(=O)CC(C[5*]Nc2cccc3c2COC3=O)CC(=O)C[1*][S@@](=O)CC2CC2)CC1,-2.437365326519828,629.82,3.0,9.0,4.663700000000003,142.11,6.396398815363904,6.762102369618584,0.09138577329296586,0.4408045115353855,0.4023070968028607
CC(C)N(C[5*][5*]CC(=O)c1ccc(C#N)cc1)NCC#CC[10*]c1c(Cl)cnnc1Cl,-2.300518598261429,430.33900000000017,1.0,6.0,3.3457800000000013,81.91000000000001,4.738621742395937,6.761013083137715,0.09937942572317726,0.4405360242291392,0.39886092475799007
CC1CC(N(C)C(=O)[6*]C#C[C@@H](C(=O)C(C)(C)[10*][6*]c2ncc(Cl)cn2)C(C)C)C1,-1.906181073608349,389.9270000000001,0.0,4.0,3.776300000000002,63.16,5.189345372888318,6.7558813624978455,0.07114572611671297,0.43927162825912003,0.40910516036575056
CC(C)(C)OC(=O)N[12*]CC(=O)CSCC(=O)N[9*][10*]C(=O)c1ccc(Cl)cn1,-2.2555277700640834,401.872,2.0,7.0,2.2367,114.46,4.327139118210612,6.754181149489294,0.09855230319773901,0.43885288861850075,0.3976657976206271
Cc1ccc(Cl)nc1[8*]CN([6*][1*]C(=O)C(=O)Cc1ccccc1)[C@@H](CN)C[5*]NCc1cnc(F)cc1C[10*]N(C(=N)N)C(=O)[C@@H]1CCN1,-2.291129556852071,638.148,5.0,10.0,1.0050900000000036,183.42,5.935257397825895,6.752792985358798,0.1834024033653596,0.4385110669583217,0.36503113318629954
COc1cccc(C[4*][1*]C(=O)c2nc([14*][16*]NC(=O)[C@@H](N)CCC(=O)O)no2)c1,-2.2198618630946028,362.34200000000016,3.0,8.0,-0.562799999999998,157.64,4.885834795965241,6.750812784987313,0.09248372391619103,0.4380235633009723,0.39933033534828577
CC(C)(C)c1csc([14*]CC(C[2*]C[C@@H]2CCCc3ccccc3O2)CCN([4*][16*]c2cccc(C#N)c2)C2CCC2)c1,-2.218089981462564,540.8170000000001,0.0,4.0,7.937680000000008,36.26,5.424996247951842,6.746552788599385,0.08361006507789503,0.4369752055576101,0.401925356308511
COc1c(C)cccc1C[4*]C[C@@H]1C[C@@H](N)C[C@H]([15*][5*]Nc2cnc3ccccn23)C1,-2.222847118992205,378.52,2.0,5.0,4.682620000000003,64.58,5.232866768518038,6.745901744608952,0.16913224715909664,0.43681503716559955,0.3688454060365879
Cc1ncc(Cl)cc1[8*]CC(C)C(=O)[1*][8*]c1cccc(B(O)O)n1,-2.11453679317453,318.569,2.0,5.0,-0.1799800000000003,83.31,5.319693437530783,6.743998782465496,0.1687742731185265,0.43634695032408033,0.3685820740067564
Cc1cc(C(=O)/C=C/[8*][15*]C2C[C@H]3CC[C@H](C2)N3C)cnc1F,-2.359880764264915,288.366,0.0,3.0,3.3556200000000027,33.2,5.406577093735976,6.743977094185402,0.06691840919301797,0.4363416161360582,0.4080978812311037
C#CC(=O)N([11*]CN(C)C(=O)/C=C/[7*][10*]C(=O)c1ccc(Cl)cn1)NC(=O)CCl,-2.103076634403757,397.2180000000001,1.0,5.0,0.6215999999999997,99.68,4.763829283741282,6.743692449185612,0.10352649589241607,0.4362716096476078,0.39336522712142546
COc1ccc([17*]C#CCN(C)c2nc([14*][6*]CNC3[C@H]4CNC[C@@H]34)ncc2F)s1,-2.363247970978084,387.484,2.0,7.0,-0.0313999999999989,62.31,5.934793702428367,6.741736766646007,0.0806215706062142,0.43579069173261803,0.4020355399878964
CC(C)(C)NC(=O)C(C)(C)[10*]CCCSC(=O)N[5*][5*]Nc1cccc2nc[nH]c12,-2.138909216437151,391.541,4.0,5.0,4.339200000000003,98.91,4.577274959522249,6.741454463174215,0.047149285357320284,0.43572128101401497,0.41565412737058927
CC#CCN(C)C(=O)N[9*]CCn1cc(C(=O)[7*][2*]C[C@@H]2CCC(=O)CC2(C)C)cn1,-2.4065664519505585,386.4960000000002,1.0,5.0,3.0050000000000017,84.3,5.291017686865226,6.741367980755305,0.12933923126027333,0.4357000178515579,0.38283907946521656
N#CCN1C[C@@H]2C[C@@H]1NC[C@H]2[15*]COC1[C@H](F)C[C@@H]1OC(=O)[7*][4*]CCc1cccc(CO)c1,-2.247313049215111,431.5080000000002,2.0,7.0,2.46268,94.82,6.763443444001222,6.738876451359266,0.09532839280566503,0.4350875351400181,0.3955269190566539
O=C([3*]Cc1ccc([5*][8*][C@@H]2C[C@H]2CN2CCOC2)cc1)CCCN[5*]c1nccc2cc(O)cnc12,-2.361708069931296,446.55100000000016,2.0,7.0,1.9507,87.58,5.684641476560401,6.7381727846375155,0.09405872417790233,0.4349145913560928,0.39587200761763525
CC(C)c1occc1C(=O)O[10*]C#CC1(O)CN(C[C@@H](O)[9*][10*]c2ccc(C(F)(F)F)cn2)C1=O,-2.4351056071525043,452.3850000000001,2.0,7.0,1.2367,113.1,5.528795415478092,6.736445169268805,0.13365981668511456,0.4344900537250637,0.3801299760395285
C#CCCNC1CC(C)([8*]CN([5*][5*]c2nccc3cc(O)cnc23)NCC2(C)CCC2)C1,-2.209283995683923,407.5620000000002,3.0,6.0,2.9539,73.31,4.761580499492412,6.736395474127181,0.09372786420289975,0.4344778432487489,0.3956053350105424
C[C@@H](CC[6*]Oc1cccc(C#CC[6*]CNCC2[C@@H]3COC[C@@H]23)n1)C(=O)CN[5*][11*]c1ncc(Cl)cc1Cl,-2.5198551025440024,517.4570000000002,2.0,7.0,3.385200000000001,85.36999999999999,6.088484492384584,6.735028992948076,0.21537329574928266,0.43414211957797116,0.35002292390557616
Cn1cnc(S(=O)(=O)[12*][1*]C(=O)c2csc(C#N)c2)n1,-2.371451696931821,282.306,0.0,8.0,0.3623799999999999,105.71,4.490624606580249,6.73458913953006,0.09209881361612444,0.43403406711407067,0.3958455908258791
CC(C[9*]CN1CCC[C@@H](CC=C[1*]C(=O)C2=C[C@@H]3CC[C@@]2(C)C3(C)C)CC1)C(=O)[1*][3*]OC(=O)c1cc(C=O)c[nH]1,-2.039970318693986,522.6860000000005,1.0,6.0,5.607500000000006,96.54,6.819657125379865,6.734041821582385,0.06816850516365813,0.43389962414088623,0.40530696626369306
CC(C)CNC(=O)[37*]CCn1ccc([5*]C[C@H]2C[C@@H](N)CCN([5*][8*]Cc3cnc(C(F)F)nc3)CC(=O)N2)n1,-2.407838511213357,506.6020000000002,3.0,8.0,1.7163000000000013,131.06,6.240188052269097,6.733987161119932,0.09514952203932683,0.4338861978995414,0.3945053733510543
CSC[C@H](N[5*][13*][C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)C[3*]Oc1ccc(OC[4*]CNCCC(=O)O)cn1,-2.2246698642024816,489.5470000000004,6.0,12.0,-1.3488999999999975,179.7,6.089287729174565,6.732806743388574,0.10306874711184759,0.43359627577345694,0.3911320058563134
CC(C[4*]Cc1cnc2n1CCOC2)CNC(=O)[37*][5*]NC1=CCSCC1,-2.4775404764429982,350.4880000000001,2.0,6.0,2.372700000000001,68.17999999999999,5.575499139865462,6.730974622736683,0.08936922572464118,0.4331463791234124,0.3961157645165736
Cc1nc(CCC[7*]CCCCC[C@@H](C)OC[6*][16*]c2cccc(CN=C=S)c2)ncc1F,-2.1525789238290702,429.6050000000001,0.0,5.0,5.714620000000006,47.370000000000005,5.080307193240556,6.730375072057376,0.12432493954620596,0.4329991769939481,0.3823784739984182
CC(=O)C#CC(=O)NCC#C[9*]C#CCOCCCC(=O)O[9*]COc1cnc([6*][6*]N(C)C(=O)[C@@H]2CCCO2)cn1,-2.1717807494542507,524.5300000000003,1.0,10.0,-0.8689999999999958,146.25,5.706355806315998,6.729439115861078,0.15719165281855405,0.4327694039812609,0.36981888249140404
CC(C)(C)CN([5*][5*]N[C@H](c1cnc[nH]1)C(C)(C)C[16*]c1ccc2c(c1)CC(=O)N2)CCO,-2.32590581394422,413.5660000000002,4.0,5.0,2.645400000000001,93.28,5.150435253441223,6.728295331893484,0.07978829607549506,0.43248864945905147,0.39932187100167926
N#CCCCN(C[4*]Cc1ccc2[nH]ccc2n1)[C@@H]([4*][5*]c1ccc(N=C=O)cc1)C1CC1,-2.0362605992121585,399.4980000000002,1.0,5.0,3.8250800000000025,85.13999999999999,5.0468320970867095,6.7276583727686,0.10437326039329553,0.43233231952673296,0.3894834173812877
Cc1nc(CCO)nn1[9*]C[C@H]([9*][5*]NCCNCCC=C[3*]OCCNC1CCCCC1)[C@@H](C)C(=O)O,-2.374600963005169,480.6540000000004,5.0,9.0,1.9188200000000009,133.56,5.648850082454909,6.727467221317984,0.09553931740919018,0.4322854075372587,0.3928966964016875
CC(=O)[C@H](Cl)C(=O)N[8*]CN(C(=O)[5*][1*]CN1CCNCC12CC2)C(=O)C#C[5*]NC(=O)CN1CC=CCN1,-2.127431187561194,507.9790000000003,4.0,9.0,-1.861099999999993,143.19,6.45296005898734,6.725591412785055,0.17629234373696676,0.43182511508631105,0.36203045436010983
CC(C[5*]NCc1cc(C(=O)O)co1)C(=O)/C(=C\C[1*]C(=O)[C@@H](N)CC(=O)O)N(C)C[9*]COC(=O)C#CCNC(=O)N[9*]CC(=O)O[C@@H]([9*][7*]C1(O)CCCCN(C)CC1)C#N,-2.087558304554875,801.8509999999998,7.0,16.0,0.2748800000000058,304.16,6.974609016116076,6.725492326216738,0.12343648610989451,0.4318008041445093,0.38165913529609713
CC(C)c1cccc(C[8*]C=C[C@@H](C)NC[4*]Cc2oc3cc(O)ccc3c2[5*]CC(=O)CC(=O)/C=C\[3*][15*]C2CCC(N=C=O)CC2)c1,-2.561155624873204,596.7680000000001,2.0,7.0,6.903800000000008,108.97,5.879710045092724,6.724436795768041,0.2040048060996668,0.4315418496072325,0.35190444865534615
CCONC(=O)N[7*]C[C@@H]1CN([5*][5*]NCc2cnc(O)[nH]2)OC1(C)C,-2.495535341186234,328.3730000000001,5.0,7.0,0.4309000000000001,123.77,5.683383139940449,6.719250052544102,0.11744338473831906,0.4302699260481064,0.38259208217322166
CN(C)C(=O)c1ccnc([10*]Cc2cc(C(=O)[1*][12*]S(=O)(=O)c3cnc[nH]3)c(Cl)s2)n1,-2.2255352309175427,439.906,1.0,8.0,1.1409999999999998,125.98,4.604979732224939,6.719218588228064,0.04279473832643605,0.4302622129744358,0.41223768243658365
CC(C[8*]Cc1cnc(C(F)F)nc1)CS(=O)(=O)[5*][9*]c1cccc(-c2ncco2)c1,-2.344283807622939,407.4420000000001,0.0,6.0,3.448900000000002,85.95,5.009471809486791,6.714035436753548,0.03582997754288197,0.4289920945742656,0.4138934252071968
C[C@@H]([2*]CC(C[7*][C@@H]1CCC[C@H]1SC[4*]Cc1ccc2ncoc2c1)COC1CCCC[C@@H]1[15*][5*]N1CC[C@@H](N=[N+]=[N-])C1=O)CC[3*]Oc1cc(C#N)ccn1,-2.4919192324808126,699.922,0.0,9.0,9.688679999999998,150.24,7.1609073759214095,6.713661427795375,0.27657273192790544,0.42890048056787083,0.32526888543093174
C[C@@H]1CCCC[C@H]1S[11*]Cc1coc(C[4*]Cc2cc3ccncc3[nH]2)c1[16*][15*][C@H]1CCC[C@@H](OCC[16*]c2ccc(O)c(C#N)c2Cl)C1,-2.6504229629416507,632.2700000000001,2.0,6.0,8.270480000000006,95.07,6.388260621151493,6.713294298284369,0.1479938426415058,0.42881055643008187,0.3698218433995727
C[C@@H](NC(=O)[25*][1*]C(=O)C(C)(C)C(=O)NN)NC(=O)/C=C(/Cl)C[5*]Nc1ccc(Cl)c(O)c1,-2.257718987858235,460.3180000000001,6.0,7.0,1.7980000000000005,162.64999999999998,5.164928906527268,6.713048665826578,0.14420074208871764,0.42875039421775024,0.37117519536551075
CC(=O)c1ccc(N(C)[5*]C[C@@H]([2*][1*]C(=O)C2CC3(CC3)C2)C#N)cn1,-2.184749590180221,311.385,0.0,5.0,3.252580000000002,74.06,5.511237798149615,6.712777988746955,0.07756973418494008,0.4286841003206756,0.3966881876739281
Cc1nnc(CCN)n1[9*]CS[C@H](C)CNC[8*]Cn1nnc2cc([6*][8*]C[C@H]3CC[C@@H](C[1*]CN4CC=CCC5(CCC5)C4)N(C[C@H]4C[C@H]4C(=O)O)C(=O)[1*][5*]N3)c(Cl)c-2n1,-2.100749646952754,797.4749999999999,4.0,14.0,3.334420000000005,185.23999999999995,6.097581201948213,6.712553619726957,0.14947791445488087,0.4286291500764803,0.36911718885087913
C=CCC[C@@H](O)CN[5*]CC(=O)CSCC(=O)N[9*][5*]NCc1ccc(C#C[6*]C(=O)[C@@H]2COC(=O)C2=O)c(C)c1,-2.297145865271484,529.6150000000002,4.0,10.0,0.4158200000000016,150.9,5.7421511685769575,6.712146335008013,0.1283610531460344,0.4285294064236731,0.3769069382992489
C[C@@H](C[5*]C[C@@H]1C[C@@H]1[C@H]([8*][14*]c1nccc2ccoc12)Cc1ccc(F)cc1)c1ccc(C=O)cc1,-2.248010223027639,441.5460000000001,0.0,3.0,6.882300000000007,43.1,5.173735796785702,6.711762475202699,0.06833062829054899,0.428435404825849,0.400137945412004
COCc1nc(S)n([9*]COc2cc([16*][8*]CCN3CCC(OC[5*]N4CCC[C@@H](O)CC4(C)C)CC3)ns2)n1,-2.328959226722769,540.7560000000003,2.0,12.0,2.2467999999999995,98.0,5.678737178906703,6.711063510578782,0.16582784063195768,0.42826425197932316,0.36282207972047664
C[C@H](O[3*]COCc1ncc([3*][10*]c2cc(NN)ccc2C#N)nn1)C(=O)N(C)C,-2.253157611922676,371.4010000000001,2.0,9.0,-0.9679199999999986,139.28,5.14642600475645,6.7110422286387275,0.1127914795510175,0.4282590410195021,0.3825796125429476
CCN(C[6*]CCOCCC(=O)OC[9*][7*]c1cc(OC)ccn1)C(=O)[1*][5*]NCCOCCF,-2.073048649550058,429.4890000000002,1.0,8.0,1.1863000000000008,99.22,5.086472524327789,6.710571054631368,0.10546279310702275,0.42814367644138673,0.3852899003137776
CC#CCN1C[C@@H]2[C@H](C1)[C@H]2N[5*]CC(C)(C)OC(=O)[13*][15*]c1ccc(Cl)cn1,-2.171382093393971,361.873,1.0,5.0,2.3219000000000003,54.46,5.679912420678596,6.709559493940622,0.1344738012873667,0.4278960273136089,0.3740563438023296
CC(=O)c1cccc(C[5*]CNC[C@@H]2CCC[C@H]2N[5*]COCC2(O)CCCC([5*][3*]CN(C[4*]Cc3cc(O)cc(C)c3C)N3CC=CCC3)C2)c1,-2.1423594423563816,660.9440000000001,4.0,8.0,5.933840000000006,97.3,6.388954036500564,6.708816004842538,0.12215151235705952,0.4277140301911576,0.37853301923439714
CN(C[4*][5*]C(=O)c1ccc(C#N)cn1)C1CN(CC[5*]C(=O)c2ccc(Cl)s2)C1,-2.2160165713982938,402.907,0.0,7.0,2.8105800000000007,77.30000000000001,4.418586120650279,6.7085736218267344,0.0957963287401971,0.42765470199160427,0.38858804421931503
O=Cc1cccc(OCC[5*]N[C@@H]2CCc3sccc32)c1C[4*][11*]Cc1ncc(Cl)cn1,-2.2205536126552605,427.95700000000016,1.0,6.0,4.863400000000004,64.11,4.778605402513332,6.7085217579493825,0.06946571791604186,0.42764200751724724,0.398943856565735
Cc1cnc(C[9*]n2nc3ncc(N)ccc-3c2=O)c(CO[3*]CC(C)(C)OC(=O)N[17*][5*]c2cn(CC3CC3)cn2)n1,-2.550962329105954,533.5930000000003,2.0,12.0,1.84372,164.95999999999998,5.104347264176557,6.708394449969279,0.1686764556932481,0.4276108473530307,0.36123802537524813
CS(=O)(=O)OCCO[3*]NC1=N[C]([2*][8*]C(=O)N2CCC(C=C[3*]c3cncc(C=O)c3N)COC2)CCC1,-2.37644560440331,508.57700000000045,2.0,11.0,0.7705900000000012,162.51,5.790657262725139,6.708093863027504,0.17052877684387674,0.4275372773514803,0.36050748026852075
N#Cc1ccc([12*][4*]C(Cl)(Cl)Cl)cc1OC[1*]C(=O)c1cc(F)c[nH]1,-2.2567491746406407,361.5870000000001,1.0,3.0,3.3251800000000014,65.88,4.882378326477646,6.707895598383179,0.11043247151879436,0.42748875294484723,0.3827934342830315
CC(C)([4*][3*]Oc1ncccc1F)CC(C)(C)C[14*]c1ncc(CCl)cn1,-2.342223203301475,351.853,0.0,4.0,4.571900000000004,47.900000000000006,4.609313654145714,6.707868614682736,0.07117366385887455,0.42748214890974295,0.39811418722447467
CC(C)(C[9*]c1nnccc1-c1nnn[nH]1)c1cc(N[5*][5*]N[C@@H]2CC[S@@](=O)C2)ccc1F,-2.297545372580437,430.5130000000002,3.0,8.0,1.3397,121.37,5.585006345455304,6.7062946400888475,0.13334175405333853,0.42709697658339146,0.3737807310335632
O=C(C[8*]c1cncc(OC[9*][C@@H]2C[C@H]3COC[C@@H]3N2)n1)CNC(=O)[15*][16*]c1ccc(C(F)(F)F)cn1,-2.263949037706525,465.4320000000001,2.0,8.0,0.4639000000000014,115.33,6.099108746835772,6.703299247865971,0.1562893317390175,0.42636420915511375,0.3646742904758551
Cc1cc(F)cnc1C(=O)[10*]CCN(CC(F)F)C(=O)[9*][1*]C(=O)c1ncc(F)cc1F,-2.1371285430743185,415.3180000000001,0.0,5.0,3.4583200000000023,80.23,4.479468373695672,6.702365958131379,0.1345509622992319,0.4261359629352301,0.37248899541331254
C[C@H]([4*][3*]([10*]Oc1cc(F)cnc1F)c1ccc(F)cn1)NC[C@H](CO)C1CC1,-2.578316782898656,368.3790000000001,2.0,5.0,2.088,67.27000000000001,5.183810590449305,6.702260417133845,0.16689008248966267,0.4261101537077744,0.3606138820560937
COC(=O)C#CCNC(=O)N[9*][5*]NC[C@H](O)CCC=C[4*]Cc1ccc(F)cn1,-2.288109832071359,378.4040000000001,4.0,6.0,0.4407000000000007,112.58,5.188592488272933,6.700582492489613,0.09526127691476222,0.4256998844897327,0.3870188208665528
CC(C)(C(=O)O)N([40*]Cc1nc(C(=O)[6*][12*]S(=O)(=O)c2ccccn2)ccc1F)S(C)(=O)=O,-2.4005251527511904,459.4770000000001,1.0,8.0,0.8545999999999998,151.67,4.353197513929588,6.700340725942145,0.09108337646166391,0.4256407785888471,0.38858516912542507
C[C@H](C[C@@H](O)[6*]CC(C)(C)C[4*]NC(=O)c1ccc(F)cn1)N[C@@H]1COC(=O)C1,-2.2405616403500286,381.4480000000001,3.0,6.0,1.9004,100.55,5.155391447975328,6.700136916500339,0.2202364995140423,0.4255909539059515,0.3414639751379878
CC(C[9*]CC(C)(C)c1nnc(N[5*][2*][C@@H]2CCOC[C@@H]2F)o1)N(C)C(C[2*][C@H](C)Cc1nn[nH]n1)C[4*][C@@H](CO)Cc1ncc[nH]1,-2.2550919620004537,590.7490000000001,4.0,11.0,4.233900000000002,166.79,6.895269468495563,6.698727840244023,0.20099580637250944,0.42524652265295715,0.3478158759600642
COc1cccc(CN[5*]C[C@H](OCC[5*][1*]C(=O)c2ccn(C(F)F)n2)c2ccccc2)c1,-2.6941802130523085,429.467,1.0,6.0,4.896300000000004,65.38,4.483840207298419,6.698538422427994,0.080268950567079,0.4252002273369728,0.39240372894323206
CC(=O)c1cnc(N[5*][11*]Cc2ccc(Cl)cn2)cc1N=C=O,-2.084775298392453,302.72100000000006,1.0,6.0,2.912000000000001,84.31,4.114559181257857,6.698096003166574,0.08660626420437681,0.4250921014399946,0.389825651024512
CC(C)Oc1cncc([10*][10*]c2cccc(-c3nnco3)c2)c1,-2.1956265893768334,281.315,0.0,5.0,1.9546,61.040000000000006,3.9156619314124095,6.697262264987768,0.08498608673863962,0.4248883578976629,0.39027060612733677
CC(C)(C)CC(=O)C(=O)[1*]CC(C)(C[8*]C(=O)NCC(=O)C[1*]C(=O)c1cc(F)c[nH]1)OCCNCC[10*][1*]CNc1ccc2ncnn2c1,-2.208997713161009,627.7180000000001,4.0,11.0,3.595000000000001,176.64999999999995,5.912683456715832,6.696102892878807,0.2632351643295616,0.42460508046838963,0.326334963800015
CCCSCC(=O)[1*]CC(=O)c1ccc(N(C)[5*]CC(=O)NNC(=O)CO[3*][16*]c2ccc(OC(F)F)cc2)cc1O,-2.068768221969786,553.5840000000002,3.0,9.0,2.693400000000001,134.27,4.727470191017942,6.695175077168154,0.08630656299667581,0.4243784164826775,0.38928782728127276
Cc1nc([4*]CC#CCN(C)C(=O)N[9*][6*]c2ncnnc2CCl)no1,-2.411851725130095,335.75500000000005,1.0,7.0,-0.5992799999999998,109.93,5.21837709861127,6.690313553374641,0.06737728438051298,0.4231912755344394,0.39561716179128276
CC(C)(C[16*]c1cc(F)ccc1Cl)NC(=O)CCN[5*]CC(C[10*][C@@H]1Cc2ccccc2C1=O)CCNC(=O)C[10*][4*]C[C@@H]1COC(C)(C)O1,-2.5161493110636703,644.2280000000001,3.0,6.0,5.826900000000006,105.76000000000002,6.006818309257822,6.69010101525039,0.12703719146837947,0.4231393957361982,0.3726592540246859
CC1CC(CO)(CC[9*]CC(C)N(C[5*][9*]n2cnc(C3CCC3)cc2=O)[C@@H](O)COC2CC2)C1,-2.4666252483427984,447.6200000000004,2.0,7.0,3.224600000000001,87.82000000000001,5.500352215636696,6.688622382010301,0.18611706397917666,0.42277851360916796,0.3509807467675613
CC(=O)c1cnc(N[5*]CC(C)(C)OC(=O)N[17*][9*]c2cncc(Cl)c2NC[5*]C2=CC[C@H]3CC[C@@H](C2)N3)cn1,-2.5257772100240468,514.0300000000002,4.0,9.0,3.640800000000002,130.16,6.575314998543536,6.686238945477174,0.13697778739006275,0.4221969745934375,0.3681513689204656
CC(C[5*]COC(=O)c1cnnn1C)C(=O)OC[9*][8*]ON=Cc1ccc(N)cn1,-2.168390695669016,376.3730000000001,1.0,11.0,0.5973999999999996,143.81,5.219423800490128,6.685540485984786,0.0232288511621098,0.4220265969783343,0.41233638592189187
CC(=O)[C@@H](CC(C)=C[1*]C#Cc1ccccn1)C(=O)[1*][5*]Nc1ccc2c(c1)nnn2C,-2.4067003322541947,387.44300000000015,1.0,7.0,2.8951,89.77000000000001,4.884039623120875,6.6854569516764855,0.060237092626372536,0.4220062214101825,0.39733627560627766
CC[C@@H](O[3*][10*]c1cc(N)c(C[4*]CCCc2ccncc2)cc1C)[C@@H](CO)C[16*]c1cccc(CN=C=O)c1,-2.4314642341506145,487.6440000000003,2.0,6.0,4.301920000000004,97.8,5.626706882080788,6.683633187340274,0.11982479024171357,0.42156143772871046,0.37395696962410185
CC(C)c1c[nH]c(C[4*][15*]c2cc(F)cc(F)c2)c1C(=O)[1*]CC(=O)NC(=O)CO[3*][2*][C@@]1(C)CCOc2ccccc21,-2.184956061085177,524.5640000000004,2.0,5.0,4.327600000000003,97.49,5.389640379179999,6.682167050055772,0.03287275203047509,0.4212039651496341,0.4075829385357467
Cc1noc(C[1*]C(=O)COCC(N)=O)c1CC(=O)[1*][30*][C@H](C)CCC[5*]Nc1cnc2ncccc2n1,-2.415996069891399,468.5140000000002,2.0,10.0,2.207819999999999,163.18999999999994,5.386459550626696,6.682091538491962,0.11331036719622806,0.4211855562055621,0.376065421071342
C[C@H](C[5*]N1CCOC[C@H]1C#N)NC(=O)[26*]C[C@H](CNC(=O)C[10*][11*]SCC(=O)C(=O)C[5*]Nc1ccc(C#N)c(NN)c1)CN(C)C,-2.4044495924826395,615.7610000000001,5.0,13.0,1.5018600000000044,205.71,6.34196852806581,6.68156496591263,0.13126094282809397,0.4210571893107232,0.36926248152941277
C[C@@H](CNC(=O)/C=C\[5*][3*]OC[C@@H]1CNC(=O)O1)C(=O)C[8*]C[C@@H](N=C=O)C(=O)OC[6*][C@@H]1CCCC[C@@H]1C(N)=O,-2.3749545097432536,522.5550000000004,3.0,10.0,0.6222000000000011,192.55,6.383748821436116,6.680137578419658,0.11034483230700827,0.42070927713225,0.3767557915197657
CCC[C@H](C)[C@@H](C)N(C)C[9*]Cc1cc(C[5*]C(=O)NCCCN=C=O)cnc1[6*][5*]N1C[C@H]2CSC[C@@]2(C)C1,-2.505878110923512,515.7680000000003,1.0,7.0,3.711300000000003,77.89999999999999,6.402166231669458,6.678299714338007,0.13643265669438093,0.4202614311864126,0.36666342022373527
CC(C[5*]N[C@H]1CCCN(C)CC1)CCNC(=O)N[10*]C#CCN[C@@H](C)CC(=O)NO[10*][7*]CCO[C@@H]1CCOC(=O)C1,-2.430481455379168,552.7170000000003,5.0,9.0,1.3214000000000066,142.29000000000002,5.991167433191993,6.677887074125285,0.12855322312895506,0.4201608981077731,0.36947552702694086
CC(C[16*]c1cnc2ccnn2c1)CNC(=O)[32*][10*]N1NC(=O)CCC1=O,-2.57080810598411,330.3480000000002,2.0,6.0,-0.1428000000000002,108.7,5.216691370419718,6.6776338872044745,0.19808015619198197,0.42009921650962556,0.3446091088903395
CN(C[5*]Nc1ncc(C(F)F)cn1)c1oncc1C(=O)[1*][16*]c1c(N)nc(O)nc1O,-1.998330303840516,408.32500000000016,4.0,12.0,0.2420999999999996,176.41,5.022701932542869,6.67686378503052,0.06614851600377963,0.41991161895501544,0.3930338506268172
C=C[C@H](CO)NC(=O)C[9*]COCC#CCNCCO[10*]Cn1cccc1C(=O)[C@@H]([4*][11*]Cc1ccccc1OCC#C[16*]c1cccc(Cl)c1)CC,-2.1682369805913675,674.238,3.0,8.0,4.265700000000005,111.05,6.099448527981989,6.672682685212841,0.22188644989439207,0.41889350460331404,0.3355363418807831
CN([5*]C[C@H](C[2*]C[C@@H]1COc2ccccc2O1)NC(=O)[25*][4*]C[C@@H](O)Cn1cccn1)CC1CC1,-2.512810651885598,442.5600000000003,2.0,7.0,3.3472000000000026,88.85000000000001,5.582645795680718,6.671244556109189,0.12130762245872027,0.41854347360823685,0.3707296688674393
CC(C[9*]C(=O)NCc1ccn[nH]1)OC(=O)[9*]COC1=CC=C([16*]NC[C@@H]2CCC[C@@H]2NCC(=O)[1*]CNC2CCC(OC[7*][13*]c3ccc(Cl)cn3)C=N2)CCC1,-2.269810666054142,739.3179999999999,5.0,12.0,4.157400000000005,180.95000000000005,7.128086998926472,6.6704916974417845,0.21868250256596158,0.4183602655273217,0.3361846081183685
